class,total39864,total39865,total39866,total39867,total39868,total39869,total39870,total39871,total39872,total39873,total39874,total39875,total39876,total39877,total39878,total39879,total39880,total39881,total39882,total39883,ARM1A,ARM1B,ARM2A,ARM2B,ARM3A,ARM3B,ARM4A,ARM4B,BAL1A,BAL1B,DRA1A,DRA1B,WHE1A,WHE1B,WHE2A,WHE2B,ZET1A,ZET1B,ZET2A,ZET2B
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Platypodinae;g__Tesserocerus;s__dewalqueiBOLD:AAP9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Apidae;s__Apinae;g__Trigona;s__amaltheaBOLD:AAP9486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Rhinotermitidae;s__Heterotermitinae;g__Heterotermes;s__tenuisBOLD:AAP9551,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;s__Dorylinae;g__Neivamyrmex;s__pullusBOLD:AAP9569,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Passalidae;s__Passalinae;g__Paxillus;s__leachiBOLD:AAP9573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Platypodinae;g__Euplatypus;s__sp.8YBBOLD:AAP9603,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Platypodinae;g__Euplatypus;s__sp.14YBBOLD:AAP9604,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;s__Nasutitermitinae;g__Nasutitermes;s__nigricepsBOLD:AAP9617,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;s__Nasutitermitinae;g__Nasutitermes;s__ephrataeBOLD:AAP9619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;s__Nasutitermitinae;g__Nasutitermes;s__cornigerBOLD:AAP9620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Platypodinae;g__Tesserocerus;s__retususBOLD:AAP9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Passalidae;s__Passalinae;g__Veturius;s__platyrhinusBOLD:AAP9680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Halictidae;s__Halictinae;g__Megalopta;s__genalisBOLD:AAP9717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Cryptochrostis;s__croceaBOLD:AAP9725,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;s__Dorylinae;g__Neivamyrmex;s__pilosusBOLD:AAP9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;s__Dynastinae;g__Phileurus;s__didymusASolis02BOLD:AAP9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Passalidae;s__Passalinae;g__Passalus;s__punctigerBOLD:AAP9809,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Halictidae;s__Halictinae;g__Megalopta;s__amoenaBOLD:AAP9917,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;s__Dynastinae;g__Phileurus;s__valgusBOLD:AAQ0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;s__Ponerinae;g__Rasopone;s__ferrugineaBOLD:AAQ0760,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;s__Myrmicinae;g__Pheidole;s__dasypyxBOLD:AAQ0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Platypodinae;g__Euplatypus;s__sp.9YBBOLD:AAQ0919,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Passalidae;s__Passalinae;g__Verres;s__sternbergianusBOLD:AAQ1014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthicidae;s__Anthicinae;g__Stricticollis;s__tobiasBOLD:AAQ1028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Termitidae;s__Nasutitermitinae;g__Coatitermes;s__BOLD:AAQ1277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Passalidae;s__Passalinae;g__Passalus;s__sp.13YBBOLD:AAQ1311,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Cosmopterigidae;s__;g__cosmoBioLep01;s__BioLep5434BOLD:AAQ1436,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Boletobiinae;g__Isogona;s__continuaBOLD:AAQ1667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Satole;s__BioLep797BOLD:AAR9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Erebinae;g__Coenipeta;s__glaucinansBOLD:AAS0337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__;g__pyralidJanzen01;s__Janzen06BOLD:AAT8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Hormiinae;g__Hormius;s__juanmataiBOLD:AAT9025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;s__Sterrhinae;g__Cyclophora;s__sp.4YBBOLD:AAT9106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Herminodes;s__Sullivan9485BOLD:AAT9485,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;s__Geometrinae;g__Chloropteryx;s__sp.BOLD:AAT9814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Coenobela;s__pauculaBOLD:AAU0422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Dalceridae;s__Acraginae;g__Dalcerides;s__mesoaBOLD:AAU0521,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Erebinae;g__Ophisma;s__despagnesiBOLD:AAU1676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Ectrichodiinae;g__Rhiginia;s__bimaculataBOLD:AAU1796,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Triatominae;g__Panstrongylus;s__rufotuberculatusBOLD:AAU1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Triatominae;g__Panstrongylus;s__geniculatusBOLD:AAU1850,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatoidinae;g__Flatoidinus;s__spinosusBOLD:AAU2030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__;g__Carthaeomorpha;s__rufipesBOLD:AAU2032,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Peiratinae;g__Rasahus;s__brasiliensisBOLD:AAU2041,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Stenopodainae;g__Apronius;s__rapaxBOLD:AAU2046,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__;g__Deocerus;s__corniculatusBOLD:AAU2339,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatinae;g__Anormenis;s__metdiscusBOLD:AAU2358,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Emesinae;g__Stenolemus;s__saileriBOLD:AAU2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;s__Dorylinae;g__Neivamyrmex;s__pilosusBOLD:AAU3443,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatinae;g__Anormenis;s__nigrolimbataBOLD:AAU3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatinae;g__Anormenis;s__pehlkeiBOLD:AAU3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Reduviinae;g__Zelurus;s__spinidorsisBOLD:AAU4141,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Erebinae;g__Coenipeta;s__colliquensBOLD:AAU4253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatoidinae;g__Metcracis;s__metcalfiBOLD:AAU4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Hypeninae;g__Synomera;s__alcisBOLD:AAU4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;s__Harpactorinae;g__Apiomerus;s__barrocoloradoiBOLD:AAU5353,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__Metopininae;g__Apodicrania;s__BOLD:AAU5547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__Metopininae;g__Megaselia;s__BOLD:AAU5565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__Metopininae;g__Megaselia;s__BOLD:AAU5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Goniohelia;s__pangrapticaBOLD:AAU5895,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Tenebrionidae;s__;g__;s__BOLD:AAU6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;s__;g__;s__BOLD:AAU7036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;s__Oxytelinae;g__Carpelimus;s__BOLD:AAU7158,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;s__Psychodinae;g__Psychoda;s__sp.11GMKBOLD:AAU7263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__;g__Thiotricha;s__BOLD:AAU7393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Yponomeutidae;s__Yponomeutinae;g__Xyrosaris;s__BioLep28BOLD:AAU7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Erebinae;g__Coenipeta;s__dimidiataBOLD:AAU7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Gracilopsis;s__guyanensisBOLD:AAU7584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Gelechiinae;g__Gelechiid01;s__phillipsEPR01BOLD:AAU7673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Pseudosphex;s__sodalisBOLD:AAU7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Triommatodes;s__mapiriensisBOLD:AAU7905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__ Noctuidae;s__Erebinae;g__Spodoptera;s__Janzen01BOLD:AAU7940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Phycitinae;g__;s__BOLD:AAU7989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;s__Crambinae;g__Diatraea;s__saccharalisCSBOLD:AAV0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sphaeroceridae;s__Limosininae;g__Rudolfina;s__exuberataBOLD:AAV0757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sphaeroceridae;s__Limosininae;g__Pterogramma;s__BOLD:AAV0759,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sarcophagidae;s__Sarcophaginae;g__sarcJanzen01;s__Janzen1088BOLD:AAV1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatinae;g__Anormenis;s__mediaBOLD:AAV2896,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Cheloninae;g__Phanerotoma;s__Malaise3607BOLD:AAV3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Erebinae;g__Helia;s__exsiccataBOLD:AAV4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gracillariidae;s__Ornixolinae;g__Neurostrota;s__BOLD:AAV4626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;s__;g__;s__BOLD:AAV5118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__BOLD:AAV5397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__BOLD:AAV5401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;s__;g__;s__BOLD:AAV5899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chloropidae;s__;g__;s__BOLD:AAV6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chloropidae;s__Oscinellinae;g__Biorbitella;s__BOLD:AAV6091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Hormiinae;g__Hormius;s__Malaise6274BOLD:AAV6274,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Flatidae;s__Flatinae;g__Eurocerus;s__sinuataBOLD:AAV6894,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
